date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
1994-05-15,Rajasthan,Bikaner,Jaipur,28.883333,74.066667,cereals and tubers,Wheat,KG,actual,Retail,INR,4.25,0.1354
1994-05-15,Rajasthan,Bikaner,Jaipur,28.883333,74.066667,miscellaneous food,Sugar,KG,actual,Retail,INR,17.0,0.5417
1994-05-15,Rajasthan,Bikaner,Jaipur,28.883333,74.066667,oil and fats,Oil (mustard),KG,actual,Retail,INR,32.0,1.0198
1994-05-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,cereals and tubers,Rice,KG,actual,Retail,INR,7.25,0.231
1994-05-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,cereals and tubers,Wheat,KG,actual,Retail,INR,7.5,0.239
1994-05-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,miscellaneous food,Sugar,KG,actual,Retail,INR,14.9,0.4748
1994-05-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,oil and fats,Oil (mustard),KG,actual,Retail,INR,38.0,1.211
1994-05-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,cereals and tubers,Rice,KG,actual,Retail,INR,6.5,0.2071
1994-05-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,cereals and tubers,Wheat,KG,actual,Retail,INR,6.5,0.2071
1994-05-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,miscellaneous food,Sugar,KG,actual,Retail,INR,16.0,0.5099
1994-05-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,oil and fats,Oil (mustard),KG,actual,Retail,INR,38.0,1.211
1994-05-15,Tripura,West Tripura,Agartala,23.836389,91.275,miscellaneous food,Sugar,KG,actual,Retail,INR,16.0,0.5099
1994-05-15,Tripura,West Tripura,Agartala,23.836389,91.275,oil and fats,Oil (mustard),KG,actual,Retail,INR,37.0,1.1791
1994-05-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,cereals and tubers,Rice,KG,actual,Retail,INR,6.9,0.2199
1994-05-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,miscellaneous food,Sugar,KG,actual,Retail,INR,15.0,0.478
1994-05-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,oil and fats,Oil (mustard),KG,actual,Retail,INR,32.0,1.0198
1994-06-15,Assam,Kamrup,Guwahati,26.183333,91.733333,cereals and tubers,Rice,KG,actual,Retail,INR,7.4,0.2359
1994-06-15,Assam,Kamrup,Guwahati,26.183333,91.733333,miscellaneous food,Sugar,KG,actual,Retail,INR,16.8,0.5355
1994-06-15,Assam,Kamrup,Guwahati,26.183333,91.733333,oil and fats,Oil (mustard),KG,actual,Retail,INR,28.0,0.8926
1994-06-15,Delhi,Delhi,Delhi,28.666667,77.216667,cereals and tubers,Rice,KG,actual,Retail,INR,8.5,0.271
1994-06-15,Delhi,Delhi,Delhi,28.666667,77.216667,cereals and tubers,Wheat,KG,actual,Retail,INR,5.0,0.1594
1994-06-15,Delhi,Delhi,Delhi,28.666667,77.216667,miscellaneous food,Sugar,KG,actual,Retail,INR,16.5,0.526
1994-06-15,Delhi,Delhi,Delhi,28.666667,77.216667,oil and fats,Oil (mustard),KG,actual,Retail,INR,32.0,1.0201
1994-06-15,Himachal Pradesh,Shimla,Shimla,31.103333,77.172222,cereals and tubers,Rice,KG,actual,Retail,INR,9.25,0.2949
1994-06-15,Himachal Pradesh,Shimla,Shimla,31.103333,77.172222,miscellaneous food,Sugar,KG,actual,Retail,INR,17.5,0.5579
1994-06-15,Himachal Pradesh,Shimla,Shimla,31.103333,77.172222,oil and fats,Oil (mustard),KG,actual,Retail,INR,40.0,1.2751
1994-06-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,cereals and tubers,Wheat,KG,actual,Retail,INR,3.8,0.1211
1994-06-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,miscellaneous food,Sugar,KG,actual,Retail,INR,15.5,0.4941
1994-06-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,oil and fats,Oil (mustard),KG,actual,Retail,INR,33.0,1.052
1994-06-15,Maharashtra,Mumbai city,Mumbai,18.975,72.825833,cereals and tubers,Rice,KG,actual,Retail,INR,10.0,0.3188
1994-06-15,Maharashtra,Mumbai city,Mumbai,18.975,72.825833,cereals and tubers,Wheat,KG,actual,Retail,INR,7.5,0.2391
1994-06-15,Maharashtra,Mumbai city,Mumbai,18.975,72.825833,miscellaneous food,Sugar,KG,actual,Retail,INR,16.0,0.51
1994-06-15,Maharashtra,Mumbai city,Mumbai,18.975,72.825833,oil and fats,Oil (mustard),KG,actual,Retail,INR,32.0,1.0201
1994-06-15,Orissa,Khordha,Bhubaneshwar,20.233333,85.833333,cereals and tubers,Rice,KG,actual,Retail,INR,5.5,0.1753
1994-06-15,Orissa,Khordha,Bhubaneshwar,20.233333,85.833333,cereals and tubers,Wheat,KG,actual,Retail,INR,5.0,0.1594
1994-06-15,Orissa,Khordha,Bhubaneshwar,20.233333,85.833333,miscellaneous food,Sugar,KG,actual,Retail,INR,15.5,0.4941
1994-06-15,Orissa,Khordha,Bhubaneshwar,20.233333,85.833333,oil and fats,Oil (mustard),KG,actual,Retail,INR,35.0,1.1157
1994-06-15,Rajasthan,Bikaner,Jaipur,28.883333,74.066667,cereals and tubers,Rice,KG,actual,Retail,INR,9.75,0.3108
1994-06-15,Rajasthan,Bikaner,Jaipur,28.883333,74.066667,cereals and tubers,Wheat,KG,actual,Retail,INR,4.5,0.1434
1994-06-15,Rajasthan,Bikaner,Jaipur,28.883333,74.066667,miscellaneous food,Sugar,KG,actual,Retail,INR,16.0,0.51
1994-06-15,Rajasthan,Bikaner,Jaipur,28.883333,74.066667,oil and fats,Oil (mustard),KG,actual,Retail,INR,32.0,1.0201
1994-06-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,cereals and tubers,Rice,KG,actual,Retail,INR,7.5,0.2391
1994-06-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,cereals and tubers,Wheat,KG,actual,Retail,INR,7.0,0.2231
1994-06-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,miscellaneous food,Sugar,KG,actual,Retail,INR,14.0,0.4463
1994-06-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,oil and fats,Oil (mustard),KG,actual,Retail,INR,39.0,1.2432
1994-06-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,cereals and tubers,Rice,KG,actual,Retail,INR,6.8,0.2168
1994-06-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,cereals and tubers,Wheat,KG,actual,Retail,INR,7.0,0.2231
1994-06-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,miscellaneous food,Sugar,KG,actual,Retail,INR,15.1,0.4814
1994-06-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,oil and fats,Oil (mustard),KG,actual,Retail,INR,38.0,1.2113
1994-06-15,Tripura,West Tripura,Agartala,23.836389,91.275,miscellaneous food,Sugar,KG,actual,Retail,INR,16.5,0.526
1994-06-15,Tripura,West Tripura,Agartala,23.836389,91.275,oil and fats,Oil (mustard),KG,actual,Retail,INR,37.0,1.1795
1994-07-15,Assam,Kamrup,Guwahati,26.183333,91.733333,cereals and tubers,Rice,KG,actual,Retail,INR,7.2,0.2295
1994-07-15,Assam,Kamrup,Guwahati,26.183333,91.733333,miscellaneous food,Sugar,KG,actual,Retail,INR,14.4,0.4591
1994-07-15,Assam,Kamrup,Guwahati,26.183333,91.733333,oil and fats,Oil (mustard),KG,actual,Retail,INR,29.0,0.9245
1994-07-15,Delhi,Delhi,Delhi,28.666667,77.216667,cereals and tubers,Rice,KG,actual,Retail,INR,8.5,0.271
1994-07-15,Delhi,Delhi,Delhi,28.666667,77.216667,cereals and tubers,Wheat,KG,actual,Retail,INR,5.0,0.1594
1994-07-15,Delhi,Delhi,Delhi,28.666667,77.216667,miscellaneous food,Sugar,KG,actual,Retail,INR,14.0,0.4463
1994-07-15,Delhi,Delhi,Delhi,28.666667,77.216667,oil and fats,Oil (mustard),KG,actual,Retail,INR,32.0,1.0202
1994-07-15,Himachal Pradesh,Shimla,Shimla,31.103333,77.172222,cereals and tubers,Rice,KG,actual,Retail,INR,9.5,0.3029
1994-07-15,Himachal Pradesh,Shimla,Shimla,31.103333,77.172222,miscellaneous food,Sugar,KG,actual,Retail,INR,14.0,0.4463
1994-07-15,Himachal Pradesh,Shimla,Shimla,31.103333,77.172222,oil and fats,Oil (mustard),KG,actual,Retail,INR,42.0,1.339
1994-07-15,Karnataka,Bangalore Urban,Bengaluru,12.962299,77.576943,cereals and tubers,Rice,KG,actual,Retail,INR,7.7,0.2455
1994-07-15,Karnataka,Bangalore Urban,Bengaluru,12.962299,77.576943,cereals and tubers,Wheat,KG,actual,Retail,INR,6.8,0.2168
1994-07-15,Karnataka,Bangalore Urban,Bengaluru,12.962299,77.576943,miscellaneous food,Sugar,KG,actual,Retail,INR,13.1,0.4176
1994-07-15,Karnataka,Bangalore Urban,Bengaluru,12.962299,77.576943,oil and fats,Oil (mustard),KG,actual,Retail,INR,41.0,1.3071
1994-07-15,Kerala,Thiruvananthapuram,Tiruvanantapuram,8.506944,76.956944,cereals and tubers,Rice,KG,actual,Retail,INR,9.6,0.306
1994-07-15,Kerala,Thiruvananthapuram,Tiruvanantapuram,8.506944,76.956944,cereals and tubers,Wheat,KG,actual,Retail,INR,9.0,0.2869
1994-07-15,Kerala,Thiruvananthapuram,Tiruvanantapuram,8.506944,76.956944,miscellaneous food,Sugar,KG,actual,Retail,INR,14.0,0.4463
1994-07-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,cereals and tubers,Wheat,KG,actual,Retail,INR,4.0,0.1275
1994-07-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,miscellaneous food,Sugar,KG,actual,Retail,INR,13.25,0.4224
1994-07-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,oil and fats,Oil (mustard),KG,actual,Retail,INR,32.5,1.0361
1994-07-15,Maharashtra,Mumbai city,Mumbai,18.975,72.825833,cereals and tubers,Rice,KG,actual,Retail,INR,8.0,0.255
1994-07-15,Maharashtra,Mumbai city,Mumbai,18.975,72.825833,cereals and tubers,Wheat,KG,actual,Retail,INR,6.5,0.2072
1994-07-15,Maharashtra,Mumbai city,Mumbai,18.975,72.825833,miscellaneous food,Sugar,KG,actual,Retail,INR,13.75,0.4384
1994-07-15,Maharashtra,Mumbai city,Mumbai,18.975,72.825833,oil and fats,Oil (mustard),KG,actual,Retail,INR,32.0,1.0202
1994-07-15,Orissa,Khordha,Bhubaneshwar,20.233333,85.833333,cereals and tubers,Rice,KG,actual,Retail,INR,6.0,0.1913
1994-07-15,Orissa,Khordha,Bhubaneshwar,20.233333,85.833333,cereals and tubers,Wheat,KG,actual,Retail,INR,5.0,0.1594
1994-07-15,Orissa,Khordha,Bhubaneshwar,20.233333,85.833333,miscellaneous food,Sugar,KG,actual,Retail,INR,14.5,0.4623
1994-07-15,Orissa,Khordha,Bhubaneshwar,20.233333,85.833333,oil and fats,Oil (mustard),KG,actual,Retail,INR,36.0,1.1477
1994-07-15,Rajasthan,Bikaner,Jaipur,28.883333,74.066667,cereals and tubers,Rice,KG,actual,Retail,INR,9.75,0.3108
1994-07-15,Rajasthan,Bikaner,Jaipur,28.883333,74.066667,cereals and tubers,Wheat,KG,actual,Retail,INR,4.5,0.1435
1994-07-15,Rajasthan,Bikaner,Jaipur,28.883333,74.066667,miscellaneous food,Sugar,KG,actual,Retail,INR,15.5,0.4941
1994-07-15,Rajasthan,Bikaner,Jaipur,28.883333,74.066667,oil and fats,Oil (mustard),KG,actual,Retail,INR,32.0,1.0202
1994-07-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,cereals and tubers,Rice,KG,actual,Retail,INR,7.5,0.2391
1994-07-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,cereals and tubers,Wheat,KG,actual,Retail,INR,7.0,0.2232
1994-07-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,miscellaneous food,Sugar,KG,actual,Retail,INR,12.6,0.4017
1994-07-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,oil and fats,Oil (mustard),KG,actual,Retail,INR,39.0,1.2433
1994-07-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,cereals and tubers,Rice,KG,actual,Retail,INR,6.8,0.2168
1994-07-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,cereals and tubers,Wheat,KG,actual,Retail,INR,6.5,0.2072
1994-07-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,miscellaneous food,Sugar,KG,actual,Retail,INR,13.0,0.4144
1994-07-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,oil and fats,Oil (mustard),KG,actual,Retail,INR,38.5,1.2274
1994-07-15,Tripura,West Tripura,Agartala,23.836389,91.275,miscellaneous food,Sugar,KG,actual,Retail,INR,17.5,0.5579
1994-07-15,Tripura,West Tripura,Agartala,23.836389,91.275,oil and fats,Oil (mustard),KG,actual,Retail,INR,39.0,1.2433
1994-07-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,cereals and tubers,Rice,KG,actual,Retail,INR,8.5,0.271
1994-07-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,cereals and tubers,Wheat,KG,actual,Retail,INR,5.5,0.1753
1994-07-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,miscellaneous food,Sugar,KG,actual,Retail,INR,15.0,0.4782
1994-07-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,oil and fats,Oil (mustard),KG,actual,Retail,INR,35.0,1.1158
1994-08-15,Assam,Kamrup,Guwahati,26.183333,91.733333,cereals and tubers,Rice,KG,actual,Retail,INR,7.0,0.2231
1994-08-15,Assam,Kamrup,Guwahati,26.183333,91.733333,miscellaneous food,Sugar,KG,actual,Retail,INR,14.5,0.4622
1994-08-15,Assam,Kamrup,Guwahati,26.183333,91.733333,oil and fats,Oil (mustard),KG,actual,Retail,INR,31.0,0.988
1994-08-15,Delhi,Delhi,Delhi,28.666667,77.216667,cereals and tubers,Rice,KG,actual,Retail,INR,8.5,0.2709
1994-08-15,Delhi,Delhi,Delhi,28.666667,77.216667,cereals and tubers,Wheat,KG,actual,Retail,INR,5.0,0.1594
1994-08-15,Delhi,Delhi,Delhi,28.666667,77.216667,miscellaneous food,Sugar,KG,actual,Retail,INR,15.0,0.4781
1994-08-15,Delhi,Delhi,Delhi,28.666667,77.216667,oil and fats,Oil (mustard),KG,actual,Retail,INR,34.0,1.0837
1994-08-15,Gujarat,Ahmadabad,Ahmedabad,23.033333,72.616667,cereals and tubers,Rice,KG,actual,Retail,INR,7.6,0.2422
1994-08-15,Gujarat,Ahmadabad,Ahmedabad,23.033333,72.616667,cereals and tubers,Wheat,KG,actual,Retail,INR,6.0,0.1912
1994-08-15,Gujarat,Ahmadabad,Ahmedabad,23.033333,72.616667,miscellaneous food,Sugar,KG,actual,Retail,INR,14.0,0.4462
1994-08-15,Himachal Pradesh,Shimla,Shimla,31.103333,77.172222,cereals and tubers,Rice,KG,actual,Retail,INR,9.5,0.3028
1994-08-15,Himachal Pradesh,Shimla,Shimla,31.103333,77.172222,miscellaneous food,Sugar,KG,actual,Retail,INR,16.0,0.51
1994-08-15,Himachal Pradesh,Shimla,Shimla,31.103333,77.172222,oil and fats,Oil (mustard),KG,actual,Retail,INR,42.0,1.3386
1994-08-15,Karnataka,Bangalore Urban,Bengaluru,12.962299,77.576943,cereals and tubers,Rice,KG,actual,Retail,INR,7.5,0.239
1994-08-15,Karnataka,Bangalore Urban,Bengaluru,12.962299,77.576943,cereals and tubers,Wheat,KG,actual,Retail,INR,6.5,0.2072
1994-08-15,Karnataka,Bangalore Urban,Bengaluru,12.962299,77.576943,miscellaneous food,Sugar,KG,actual,Retail,INR,13.6,0.4335
1994-08-15,Karnataka,Bangalore Urban,Bengaluru,12.962299,77.576943,oil and fats,Oil (mustard),KG,actual,Retail,INR,43.0,1.3705
1994-08-15,Kerala,Thiruvananthapuram,Tiruvanantapuram,8.506944,76.956944,cereals and tubers,Rice,KG,actual,Retail,INR,9.2,0.2932
1994-08-15,Kerala,Thiruvananthapuram,Tiruvanantapuram,8.506944,76.956944,miscellaneous food,Sugar,KG,actual,Retail,INR,13.7,0.4367
1994-08-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,cereals and tubers,Wheat,KG,actual,Retail,INR,4.1,0.1307
1994-08-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,miscellaneous food,Sugar,KG,actual,Retail,INR,14.25,0.4542
1994-08-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,oil and fats,Oil (mustard),KG,actual,Retail,INR,33.0,1.0518
1994-08-15,Maharashtra,Mumbai city,Mumbai,18.975,72.825833,cereals and tubers,Rice,KG,actual,Retail,INR,8.5,0.2709
1994-08-15,Maharashtra,Mumbai city,Mumbai,18.975,72.825833,cereals and tubers,Wheat,KG,actual,Retail,INR,8.0,0.255
1994-08-15,Maharashtra,Mumbai city,Mumbai,18.975,72.825833,miscellaneous food,Sugar,KG,actual,Retail,INR,14.8,0.4717
1994-08-15,Maharashtra,Mumbai city,Mumbai,18.975,72.825833,oil and fats,Oil (mustard),KG,actual,Retail,INR,40.0,1.2749
1994-08-15,Meghalaya,East Khasi Hills,Shillong,25.575556,91.873056,cereals and tubers,Rice,KG,actual,Retail,INR,7.7,0.2454
1994-08-15,Meghalaya,East Khasi Hills,Shillong,25.575556,91.873056,cereals and tubers,Wheat,KG,actual,Retail,INR,6.0,0.1912
1994-08-15,Meghalaya,East Khasi Hills,Shillong,25.575556,91.873056,miscellaneous food,Sugar,KG,actual,Retail,INR,16.0,0.51
1994-08-15,Meghalaya,East Khasi Hills,Shillong,25.575556,91.873056,oil and fats,Oil (mustard),KG,actual,Retail,INR,36.0,1.1474
1994-08-15,Orissa,Khordha,Bhubaneshwar,20.233333,85.833333,cereals and tubers,Rice,KG,actual,Retail,INR,6.2,0.1976
1994-08-15,Orissa,Khordha,Bhubaneshwar,20.233333,85.833333,cereals and tubers,Wheat,KG,actual,Retail,INR,5.0,0.1594
1994-08-15,Orissa,Khordha,Bhubaneshwar,20.233333,85.833333,miscellaneous food,Sugar,KG,actual,Retail,INR,14.0,0.4462
1994-08-15,Orissa,Khordha,Bhubaneshwar,20.233333,85.833333,oil and fats,Oil (mustard),KG,actual,Retail,INR,37.0,1.1793
1994-08-15,Rajasthan,Bikaner,Jaipur,28.883333,74.066667,cereals and tubers,Rice,KG,actual,Retail,INR,10.0,0.3187
1994-08-15,Rajasthan,Bikaner,Jaipur,28.883333,74.066667,cereals and tubers,Wheat,KG,actual,Retail,INR,4.5,0.1434
1994-08-15,Rajasthan,Bikaner,Jaipur,28.883333,74.066667,miscellaneous food,Sugar,KG,actual,Retail,INR,14.75,0.4701
1994-08-15,Rajasthan,Bikaner,Jaipur,28.883333,74.066667,oil and fats,Oil (mustard),KG,actual,Retail,INR,33.0,1.0518
1994-08-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,cereals and tubers,Rice,KG,actual,Retail,INR,7.5,0.239
1994-08-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,cereals and tubers,Wheat,KG,actual,Retail,INR,7.0,0.2231
1994-08-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,miscellaneous food,Sugar,KG,actual,Retail,INR,13.25,0.4223
1994-08-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,oil and fats,Oil (mustard),KG,actual,Retail,INR,41.0,1.3068
1994-08-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,cereals and tubers,Rice,KG,actual,Retail,INR,6.8,0.2167
1994-08-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,cereals and tubers,Wheat,KG,actual,Retail,INR,6.5,0.2072
1994-08-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,miscellaneous food,Sugar,KG,actual,Retail,INR,14.25,0.4542
1994-08-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,oil and fats,Oil (mustard),KG,actual,Retail,INR,40.0,1.2749
1994-08-15,Tripura,West Tripura,Agartala,23.836389,91.275,miscellaneous food,Sugar,KG,actual,Retail,INR,17.0,0.5418
1994-08-15,Tripura,West Tripura,Agartala,23.836389,91.275,oil and fats,Oil (mustard),KG,actual,Retail,INR,39.0,1.243
1994-08-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,cereals and tubers,Rice,KG,actual,Retail,INR,8.75,0.2789
1994-08-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,cereals and tubers,Wheat,KG,actual,Retail,INR,5.5,0.1753
1994-08-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,miscellaneous food,Sugar,KG,actual,Retail,INR,14.5,0.4622
1994-08-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,oil and fats,Oil (mustard),KG,actual,Retail,INR,36.0,1.1474
1994-09-15,Assam,Kamrup,Guwahati,26.183333,91.733333,cereals and tubers,Rice,KG,actual,Retail,INR,7.5,0.239
1994-09-15,Assam,Kamrup,Guwahati,26.183333,91.733333,miscellaneous food,Sugar,KG,actual,Retail,INR,15.2,0.4845
1994-09-15,Assam,Kamrup,Guwahati,26.183333,91.733333,oil and fats,Oil (mustard),KG,actual,Retail,INR,31.0,0.988
1994-09-15,Delhi,Delhi,Delhi,28.666667,77.216667,cereals and tubers,Rice,KG,actual,Retail,INR,8.5,0.2709
1994-09-15,Delhi,Delhi,Delhi,28.666667,77.216667,cereals and tubers,Wheat,KG,actual,Retail,INR,5.5,0.1753
1994-09-15,Delhi,Delhi,Delhi,28.666667,77.216667,miscellaneous food,Sugar,KG,actual,Retail,INR,16.0,0.51
1994-09-15,Delhi,Delhi,Delhi,28.666667,77.216667,oil and fats,Oil (mustard),KG,actual,Retail,INR,34.0,1.0837
1994-09-15,Gujarat,Ahmadabad,Ahmedabad,23.033333,72.616667,cereals and tubers,Rice,KG,actual,Retail,INR,7.8,0.2486
1994-09-15,Gujarat,Ahmadabad,Ahmedabad,23.033333,72.616667,cereals and tubers,Wheat,KG,actual,Retail,INR,6.0,0.1912
1994-09-15,Gujarat,Ahmadabad,Ahmedabad,23.033333,72.616667,miscellaneous food,Sugar,KG,actual,Retail,INR,14.25,0.4542
1994-09-15,Gujarat,Ahmadabad,Ahmedabad,23.033333,72.616667,oil and fats,Oil (mustard),KG,actual,Retail,INR,34.0,1.0837
1994-09-15,Himachal Pradesh,Shimla,Shimla,31.103333,77.172222,cereals and tubers,Rice,KG,actual,Retail,INR,9.5,0.3028
1994-09-15,Himachal Pradesh,Shimla,Shimla,31.103333,77.172222,miscellaneous food,Sugar,KG,actual,Retail,INR,16.75,0.5339
1994-09-15,Himachal Pradesh,Shimla,Shimla,31.103333,77.172222,oil and fats,Oil (mustard),KG,actual,Retail,INR,43.0,1.3705
1994-09-15,Kerala,Thiruvananthapuram,Tiruvanantapuram,8.506944,76.956944,cereals and tubers,Rice,KG,actual,Retail,INR,9.8,0.3124
1994-09-15,Kerala,Thiruvananthapuram,Tiruvanantapuram,8.506944,76.956944,cereals and tubers,Wheat,KG,actual,Retail,INR,9.3,0.2964
1994-09-15,Kerala,Thiruvananthapuram,Tiruvanantapuram,8.506944,76.956944,miscellaneous food,Sugar,KG,actual,Retail,INR,13.4,0.4271
1994-09-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,cereals and tubers,Wheat,KG,actual,Retail,INR,4.25,0.1355
1994-09-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,miscellaneous food,Sugar,KG,actual,Retail,INR,14.0,0.4462
1994-09-15,Madhya Pradesh,Bhopal,Bhopal,23.266667,77.4,oil and fats,Oil (mustard),KG,actual,Retail,INR,33.0,1.0518
1994-09-15,Maharashtra,Mumbai city,Mumbai,18.975,72.825833,cereals and tubers,Rice,KG,actual,Retail,INR,8.0,0.255
1994-09-15,Maharashtra,Mumbai city,Mumbai,18.975,72.825833,cereals and tubers,Wheat,KG,actual,Retail,INR,6.5,0.2072
1994-09-15,Maharashtra,Mumbai city,Mumbai,18.975,72.825833,miscellaneous food,Sugar,KG,actual,Retail,INR,14.5,0.4622
1994-09-15,Maharashtra,Mumbai city,Mumbai,18.975,72.825833,oil and fats,Oil (mustard),KG,actual,Retail,INR,35.0,1.1155
1994-09-15,Mizoram,Aizawl,Aizawl,23.72,92.71,cereals and tubers,Rice,KG,actual,Retail,INR,7.0,0.2231
1994-09-15,Mizoram,Aizawl,Aizawl,23.72,92.71,miscellaneous food,Sugar,KG,actual,Retail,INR,17.0,0.5418
1994-09-15,Mizoram,Aizawl,Aizawl,23.72,92.71,oil and fats,Oil (mustard),KG,actual,Retail,INR,40.0,1.2749
1994-09-15,Orissa,Khordha,Bhubaneshwar,20.233333,85.833333,cereals and tubers,Rice,KG,actual,Retail,INR,6.5,0.2072
1994-09-15,Orissa,Khordha,Bhubaneshwar,20.233333,85.833333,cereals and tubers,Wheat,KG,actual,Retail,INR,5.0,0.1594
1994-09-15,Orissa,Khordha,Bhubaneshwar,20.233333,85.833333,miscellaneous food,Sugar,KG,actual,Retail,INR,14.0,0.4462
1994-09-15,Orissa,Khordha,Bhubaneshwar,20.233333,85.833333,oil and fats,Oil (mustard),KG,actual,Retail,INR,37.0,1.1793
1994-09-15,Rajasthan,Bikaner,Jaipur,28.883333,74.066667,cereals and tubers,Rice,KG,actual,Retail,INR,10.0,0.3187
1994-09-15,Rajasthan,Bikaner,Jaipur,28.883333,74.066667,cereals and tubers,Wheat,KG,actual,Retail,INR,4.5,0.1434
1994-09-15,Rajasthan,Bikaner,Jaipur,28.883333,74.066667,miscellaneous food,Sugar,KG,actual,Retail,INR,15.25,0.4861
1994-09-15,Rajasthan,Bikaner,Jaipur,28.883333,74.066667,oil and fats,Oil (mustard),KG,actual,Retail,INR,34.0,1.0837
1994-09-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,cereals and tubers,Rice,KG,actual,Retail,INR,7.8,0.2486
1994-09-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,cereals and tubers,Wheat,KG,actual,Retail,INR,7.0,0.2231
1994-09-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,miscellaneous food,Sugar,KG,actual,Retail,INR,12.4,0.3952
1994-09-15,Tamil Nadu,Chennai,Chennai,13.083333,80.283333,oil and fats,Oil (mustard),KG,actual,Retail,INR,40.0,1.2749
1994-09-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,cereals and tubers,Rice,KG,actual,Retail,INR,6.8,0.2167
1994-09-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,cereals and tubers,Wheat,KG,actual,Retail,INR,7.0,0.2231
1994-09-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,miscellaneous food,Sugar,KG,actual,Retail,INR,13.4,0.4271
1994-09-15,Telangana,Hyderabad,Hyderabad,17.375278,78.474444,oil and fats,Oil (mustard),KG,actual,Retail,INR,40.0,1.2749
1994-09-15,Tripura,West Tripura,Agartala,23.836389,91.275,miscellaneous food,Sugar,KG,actual,Retail,INR,17.0,0.5418
1994-09-15,Tripura,West Tripura,Agartala,23.836389,91.275,oil and fats,Oil (mustard),KG,actual,Retail,INR,39.0,1.243
1994-09-15,West Bengal,Kolkata,Kolkata,22.569722,88.369722,cereals and tubers,Rice,KG,actual,Retail,INR,8.75,0.2789
